from_node,to_node,time_h
NODE_007,NODE_030,10.278612629242362
NODE_007,NODE_031,16.991622584508402
NODE_007,NODE_032,9.529931390322696
NODE_007,NODE_033,12.720842396146725
NODE_007,NODE_034,12.884957280384496
NODE_007,NODE_035,6.131965762302606
NODE_007,NODE_036,14.851405350198888
NODE_007,NODE_037,9.675953338478188
NODE_007,NODE_038,4.076723609555176
NODE_007,NODE_039,8.802668861124605
NODE_007,NODE_040,11.2070364244035
NODE_007,NODE_041,15.2723333908962
NODE_007,NODE_042,9.547785378889218
NODE_007,NODE_043,11.946936245194983
NODE_007,NODE_044,13.332347898188296
NODE_007,NODE_045,13.320206430008
NODE_007,NODE_046,15.70869877089119
NODE_007,NODE_047,7.296754991777458
NODE_007,NODE_048,12.968878820320391
NODE_007,NODE_049,15.253233526408808
NODE_007,NODE_050,16.5611056045744
NODE_007,NODE_051,8.672484891709406
NODE_007,NODE_052,15.979147660709987
NODE_007,NODE_053,6.360007216176041
NODE_007,NODE_054,19.218234787945736
NODE_007,NODE_055,15.96892746195911
NODE_007,NODE_056,16.217809099112003
NODE_007,NODE_057,11.742199244704391
NODE_007,NODE_058,12.1978784240329
NODE_007,NODE_059,9.680506377578565
NODE_007,NODE_060,13.499691140722089
NODE_007,NODE_061,1.9382523402383929
NODE_007,NODE_062,14.215461809687422
NODE_007,NODE_063,8.256395893999203
NODE_007,NODE_064,15.06596254242022
NODE_007,NODE_065,11.625120755928487
NODE_007,NODE_066,17.431404370774878
NODE_007,NODE_067,0.4383371777019785
NODE_007,NODE_068,1.5382523402383927
NODE_007,NODE_069,11.670128685142549
NODE_007,NODE_070,11.85192033823869
NODE_007,NODE_071,10.039645868009512
NODE_007,NODE_072,16.418234787945735
NODE_007,NODE_073,12.613312723318801
NODE_007,NODE_074,11.76718838032816
NODE_007,NODE_075,5.85440359531335
NODE_007,NODE_076,12.026956124610713
NODE_007,NODE_077,16.507258235192435
NODE_007,NODE_078,16.641269154325848
NODE_007,NODE_079,11.444075456927216
NODE_007,NODE_080,1.8144771325200044
NODE_007,NODE_081,14.77653895123305
NODE_007,NODE_082,16.66848406293734
NODE_007,NODE_083,14.559333400796163
NODE_007,NODE_084,14.142603894533686
NODE_007,NODE_085,10.646431407829906
NODE_007,NODE_086,14.11456976723127
NODE_007,NODE_087,10.88640585358957
NODE_007,NODE_088,17.160896438275778
NODE_007,NODE_089,6.7299313903226965
NODE_007,NODE_090,11.168491346018676
NODE_007,NODE_091,15.645477793578811
NODE_007,NODE_092,2.892167543792394
NODE_007,NODE_093,15.014932060055848
NODE_007,NODE_094,1.0684341003902909
NODE_007,NODE_095,10.314669655273564
NODE_007,NODE_096,15.321180944178568
NODE_007,NODE_097,11.878378603258795
NODE_007,NODE_098,3.560007216176041
NODE_007,NODE_099,1.0151776626820934
NODE_008,NODE_009,11.961228039826551
NODE_008,NODE_010,12.38990887783098
NODE_008,NODE_011,15.687069741033897
NODE_008,NODE_012,9.699064082579433
NODE_008,NODE_013,15.352679037299223
NODE_008,NODE_014,9.628057037284883
NODE_008,NODE_015,19.554219293018477
NODE_008,NODE_016,16.268078238628185
NODE_008,NODE_017,19.2529576383483
NODE_008,NODE_018,15.812662159053279
NODE_008,NODE_019,8.690912471543653
NODE_008,NODE_020,18.89837183625128
NODE_008,NODE_021,6.391291064684048
NODE_008,NODE_022,13.739984749484325
NODE_008,NODE_023,17.312068310779882
NODE_008,NODE_024,16.199169205439272
NODE_008,NODE_025,13.788565390614902
NODE_008,NODE_026,14.955027953021272
NODE_008,NODE_027,13.750657152755483
NODE_008,NODE_028,11.483635660002271
NODE_008,NODE_029,8.665328714896471
NODE_008,NODE_030,14.139984749484325
NODE_008,NODE_031,19.434033948708237
NODE_008,NODE_032,9.051930955718014
NODE_008,NODE_033,3.44033601856816
NODE_008,NODE_034,10.107359730929389
NODE_008,NODE_035,3.148540615275958
NODE_008,NODE_036,10.583842073026648
NODE_008,NODE_037,13.540399996624712
NODE_008,NODE_038,7.6012632633852935
NODE_008,NODE_039,12.66711551927113
NODE_008,NODE_040,1.9265300468249345
NODE_008,NODE_041,19.133705511138164
NODE_008,NODE_042,13.409157499131181
NODE_008,NODE_043,15.808308365436947
NODE_008,NODE_044,14.45522473174084
NODE_008,NODE_045,17.181578550249963
NODE_008,NODE_046,19.570070891133152
NODE_008,NODE_047,1.983751385801106
NODE_008,NODE_048,8.300499654504128
NODE_008,NODE_049,19.080221517094696
NODE_008,NODE_050,20.422477724816364
NODE_008,NODE_051,12.536931549855929
NODE_008,NODE_052,19.84051978095195
NODE_008,NODE_053,3.296040937040476
NODE_008,NODE_054,19.27661280519227
NODE_008,NODE_055,15.544211256084036
NODE_008,NODE_056,18.893124695648233
NODE_008,NODE_057,7.356741590112224
NODE_008,NODE_058,16.062325082179427
NODE_008,NODE_059,0.4
NODE_008,NODE_060,5.082171205318623
NODE_008,NODE_061,8.49305261331752
NODE_008,NODE_062,18.076833929929386
NODE_008,NODE_063,1.9701835046187146
NODE_008,NODE_064,18.927334662662183
NODE_008,NODE_065,6.956741590112224
NODE_008,NODE_066,20.106719967311108
NODE_008,NODE_067,9.6645685624394
NODE_008,NODE_068,8.532604674141618
NODE_008,NODE_069,15.531500805384512
NODE_008,NODE_070,11.33375303505364
NODE_008,NODE_071,13.901017988251475
NODE_008,NODE_072,16.476612805192268
NODE_008,NODE_073,16.474684843560766
NODE_008,NODE_074,2.4866820027495944
NODE_008,NODE_075,9.718850253459873
NODE_008,NODE_076,11.335852878545701
NODE_008,NODE_077,20.368630355434398
NODE_008,NODE_078,20.50264127456781
NODE_008,NODE_079,12.56695229047976
NODE_008,NODE_080,9.321737729038105
NODE_008,NODE_081,10.108159785416786
NODE_008,NODE_082,12.4009207857651
NODE_008,NODE_083,17.234648997332393
NODE_008,NODE_084,18.00397601477565
NODE_008,NODE_085,1.3659250302513406
NODE_008,NODE_086,17.975941887473237
NODE_008,NODE_087,12.29926751970276
NODE_008,NODE_088,18.164801524366403
NODE_008,NODE_089,10.59437804846922
NODE_008,NODE_090,10.690490911413994
NODE_008,NODE_091,18.320793390115043
NODE_008,NODE_092,7.178689470587617
NODE_008,NODE_093,15.073310077302382
NODE_008,NODE_094,9.19937682735513
NODE_008,NODE_095,14.176041775515527
NODE_008,NODE_096,19.16541248942859
NODE_008,NODE_097,2.5978722256802294
NODE_008,NODE_098,5.720499161402524
NODE_008,NODE_099,8.265328714896471
NODE_009,NODE_010,0.7649407576465047
NODE_009,NODE_011,6.244389703459753
NODE_009,NODE_012,2.262163957247117
NODE_009,NODE_013,5.45838435069715
NODE_009,NODE_014,9.530482913791024
NODE_009,NODE_015,13.295455032344037
NODE_009,NODE_016,4.643110118443709
NODE_009,NODE_017,12.652540737286706
NODE_009,NODE_018,6.644389703459753
NODE_009,NODE_019,6.719911376748229
NODE_009,NODE_020,9.615786721350524
NODE_009,NODE_021,5.569936975142501
NODE_009,NODE_022,2.1150166292998493
NODE_009,NODE_023,11.846663379645578
NODE_009,NODE_024,6.487809779750049
NODE_009,NODE_025,5.9279096172250245
NODE_009,NODE_026,3.064387356006617
NODE_009,NODE_027,1.7894291129289313
NODE_009,NODE_028,2.4512817093707673
NODE_009,NODE_029,8.567754591402613
NODE_009,NODE_030,2.5150166292998493
NODE_009,NODE_031,10.495455032344038
NODE_009,NODE_032,5.920980119280584
NODE_009,NODE_033,14.365470674749783
NODE_009,NODE_034,7.684905652356053
NODE_009,NODE_035,8.81268742455059
NODE_009,NODE_036,9.651353722170446
NODE_009,NODE_037,4.282545348471299
NODE_009,NODE_038,4.359964776441256
NODE_009,NODE_039,3.4092608711177164
NODE_009,NODE_040,13.887758086651484
NODE_009,NODE_041,7.243064914123511
NODE_009,NODE_042,1.5185169021165257
NODE_009,NODE_043,4.183340245252473
NODE_009,NODE_044,7.938939908181405
NODE_009,NODE_045,5.290937953235308
NODE_009,NODE_046,7.679430294118498
NODE_009,NODE_047,9.977476654025443
NODE_009,NODE_048,9.359927549278279
NODE_009,NODE_049,7.265924127263301
NODE_009,NODE_050,8.53183712780171
NODE_009,NODE_051,1.3979858195171087
NODE_009,NODE_052,7.949879183937297
NODE_009,NODE_053,9.040728878424027
NODE_009,NODE_054,13.464728886111416
NODE_009,NODE_055,10.57551947195222
NODE_009,NODE_056,9.72164154694764
NODE_009,NODE_057,8.133247973662279
NODE_009,NODE_058,5.385958968803908
NODE_009,NODE_059,12.36122803982655
NODE_009,NODE_060,9.890739869679976
NODE_009,NODE_061,6.570097929031286
NODE_009,NODE_062,6.186193332914732
NODE_009,NODE_063,10.937117556247188
NODE_009,NODE_064,7.036694065647528
NODE_009,NODE_065,8.016169484886374
NODE_009,NODE_066,10.824134852410351
NODE_009,NODE_067,8.538193097286564
NODE_009,NODE_068,6.561603579346194
NODE_009,NODE_069,3.640860208369858
NODE_009,NODE_070,6.458512348231801
NODE_009,NODE_071,2.276049868067
NODE_009,NODE_072,11.01074610966563
NODE_009,NODE_073,4.58404424654611
NODE_009,NODE_074,12.686438648486611
NODE_009,NODE_075,2.245452324271237
NODE_009,NODE_076,6.633548134603825
NODE_009,NODE_077,8.477989758419744
NODE_009,NODE_078,8.612000677553159
NODE_009,NODE_079,6.050667466920326
NODE_009,NODE_080,9.224163605544247
NODE_009,NODE_081,10.793182905675664
NODE_009,NODE_082,11.468432434908898
NODE_009,NODE_083,8.0631658486318
NODE_009,NODE_084,6.113335417760994
NODE_009,NODE_085,13.327153070077891
NODE_009,NODE_086,6.127260368085763
NODE_009,NODE_087,5.492997863582682
NODE_009,NODE_088,10.664728886111416
NODE_009,NODE_089,3.120980119280584
NODE_009,NODE_090,7.559540074976564
NODE_009,NODE_091,9.038208275214288
NODE_009,NODE_092,5.207688375792193
NODE_009,NODE_093,9.621524070048958
NODE_009,NODE_094,9.10180270386127
NODE_009,NODE_095,2.302662031544033
NODE_009,NODE_096,7.3338715450330625
NODE_009,NODE_097,12.375038849318369
NODE_009,NODE_098,6.240728878424026
NODE_009,NODE_099,8.167754591402613
NODE_010,NODE_011,5.479448945813248
NODE_010,NODE_012,2.690844795251546
NODE_010,NODE_013,4.693443593050645
NODE_010,NODE_014,9.959163751795453
NODE_010,NODE_015,12.530514274697534
NODE_010,NODE_016,3.8781693607972048
NODE_010,NODE_017,11.887599979640202
NODE_010,NODE_018,5.879448945813248
NODE_010,NODE_019,7.148592214752657
NODE_010,NODE_020,8.961947929904179
NODE_010,NODE_021,5.998617813146931
NODE_010,NODE_022,1.3500758716533448
NODE_010,NODE_023,11.081722621999074
NODE_010,NODE_024,5.722869022103544
NODE_010,NODE_025,5.800477824851792
NODE_010,NODE_026,2.565119075190293
NODE_010,NODE_027,2.554369870575436
NODE_010,NODE_028,2.323849916997535
NODE_010,NODE_029,8.996435429407041
NODE_010,NODE_030,1.7500758716533449
NODE_010,NODE_031,9.730514274697533
NODE_010,NODE_032,6.349660957285012
NODE_010,NODE_033,14.794151512754212
NODE_010,NODE_034,7.557473859982822
NODE_010,NODE_035,9.24136826255502
NODE_010,NODE_036,9.523921929797215
NODE_010,NODE_037,4.155113556098066
NODE_010,NODE_038,4.788645614445686
NODE_010,NODE_039,3.281829078744484
NODE_010,NODE_040,14.316438924655914
NODE_010,NODE_041,6.743796633307186
NODE_010,NODE_042,1.0192486213002017
NODE_010,NODE_043,3.418399487605968
NODE_010,NODE_044,7.811508115808174
NODE_010,NODE_045,4.791669672418983
NODE_010,NODE_046,7.180162013302174
NODE_010,NODE_047,10.406157492029873
NODE_010,NODE_048,9.603485825910916
NODE_010,NODE_049,6.724696768819793
NODE_010,NODE_050,8.032568846985384
NODE_010,NODE_051,1.2705540271438764
NODE_010,NODE_052,7.450610903120972
NODE_010,NODE_053,9.469409716428455
NODE_010,NODE_054,12.69978812846491
NODE_010,NODE_055,10.448087679578988
NODE_010,NODE_056,8.956700789301134
NODE_010,NODE_057,8.561928811666707
NODE_010,NODE_058,4.621018211157403
NODE_010,NODE_059,12.78990887783098
NODE_010,NODE_060,10.319420707684404
NODE_010,NODE_061,6.998778767035716
NODE_010,NODE_062,5.686925052098407
NODE_010,NODE_063,11.365798394251618
NODE_010,NODE_064,6.537425784831203
NODE_010,NODE_065,8.444850322890803
NODE_010,NODE_066,10.170296060964006
NODE_010,NODE_067,8.966873935290995
NODE_010,NODE_068,6.990284417350623
NODE_010,NODE_069,3.1415919275535336
NODE_010,NODE_070,6.33108055585857
NODE_010,NODE_071,1.5111091104204952
NODE_010,NODE_072,10.245805352019126
NODE_010,NODE_073,4.0847759657297855
NODE_010,NODE_074,13.11511948649104
NODE_010,NODE_075,2.674133162275666
NODE_010,NODE_076,6.506116342230593
NODE_010,NODE_077,7.978721477603418
NODE_010,NODE_078,8.112732396736835
NODE_010,NODE_079,5.923235674547094
NODE_010,NODE_080,9.652844443548675
NODE_010,NODE_081,10.66575111330243
NODE_010,NODE_082,11.341000642535667
NODE_010,NODE_083,7.298225090985294
NODE_010,NODE_084,5.614067136944669
NODE_010,NODE_085,13.755833908082321
NODE_010,NODE_086,5.5860330096422555
NODE_010,NODE_087,5.365566071209449
NODE_010,NODE_088,9.89978812846491
NODE_010,NODE_089,3.5496609572850124
NODE_010,NODE_090,7.690475632223089
NODE_010,NODE_091,8.384369483767943
NODE_010,NODE_092,5.636369213796622
NODE_010,NODE_093,9.494092277675726
NODE_010,NODE_094,9.5304835418657
NODE_010,NODE_095,1.786132897684546
NODE_010,NODE_096,6.792644186589555
NODE_010,NODE_097,12.803719687322797
NODE_010,NODE_098,6.669409716428456
NODE_010,NODE_099,8.596435429407041
NODE_011,NODE_012,7.328074542735096
NODE_011,NODE_013,1.3047286075170073
NODE_011,NODE_014,14.223587980876143
NODE_011,NODE_015,7.054276021991353
NODE_011,NODE_016,2.4240687299681185
NODE_011,NODE_017,6.411361726934022
NODE_011,NODE_018,0.4
NODE_011,NODE_019,11.413016443833348
NODE_011,NODE_020,3.4857096771979985
NODE_011,NODE_021,10.266116580132183
NODE_011,NODE_022,4.368339835392753
NODE_011,NODE_023,5.605484369292892
NODE_011,NODE_024,0.5120994644053757
NODE_011,NODE_025,1.8985043504189951
NODE_011,NODE_026,4.261752784455117
NODE_011,NODE_027,7.926314137369463
NODE_011,NODE_028,5.520145346876657
NODE_011,NODE_029,13.260859658487732
NODE_011,NODE_030,4.379372685797235
NODE_011,NODE_031,4.254276021991354
NODE_011,NODE_032,7.174136108176672
NODE_011,NODE_033,15.079629340785079
NODE_011,NODE_034,5.579710010104507
NODE_011,NODE_035,13.508867029540273
NODE_011,NODE_036,7.5461580799189
NODE_011,NODE_037,3.1170076481915183
NODE_011,NODE_038,9.056144381430936
NODE_011,NODE_039,3.9902921255451007
NODE_011,NODE_040,15.559218314019619
NODE_011,NODE_041,5.922656493865007
NODE_011,NODE_042,5.147869559667516
NODE_011,NODE_043,2.06104945820728
NODE_011,NODE_044,3.1803512886987395
NODE_011,NODE_045,4.926747894125443
NODE_011,NODE_046,6.107842715065855
NODE_011,NODE_047,14.673656259015125
NODE_011,NODE_048,7.6257219760326
NODE_011,NODE_049,3.6675593580414154
NODE_011,NODE_050,6.731739392420357
NODE_011,NODE_051,5.522572532201691
NODE_011,NODE_052,6.402776634216495
NODE_011,NODE_053,13.736908483413707
NODE_011,NODE_054,7.22354987575873
NODE_011,NODE_055,5.816930852469554
NODE_011,NODE_056,3.4804625365949535
NODE_011,NODE_057,8.666566649616444
NODE_011,NODE_058,0.9993103303939129
NODE_011,NODE_059,15.287069741033893
NODE_011,NODE_060,10.604898535715272
NODE_011,NODE_061,11.263202996116405
NODE_011,NODE_062,5.123339841666186
NODE_011,NODE_063,15.63329716123687
NODE_011,NODE_064,5.236596330266175
NODE_011,NODE_065,8.73032815092167
NODE_011,NODE_066,4.694057808257826
NODE_011,NODE_067,13.231298164371683
NODE_011,NODE_068,11.254708646431313
NODE_011,NODE_069,3.6852799320918765
NODE_011,NODE_070,4.47902191783546
NODE_011,NODE_071,3.9683398353927526
NODE_011,NODE_072,4.769567099312944
NODE_011,NODE_073,4.219854187436245
NODE_011,NODE_074,13.400597314521907
NODE_011,NODE_075,6.9385573913563565
NODE_011,NODE_076,4.3512168624881955
NODE_011,NODE_077,6.9064021793671
NODE_011,NODE_078,7.2915922572946545
NODE_011,NODE_079,3.1201174505541376
NODE_011,NODE_080,13.917268672629366
NODE_011,NODE_081,8.687987263424116
NODE_011,NODE_082,7.535324742103574
NODE_011,NODE_083,1.8219868382791127
NODE_011,NODE_084,5.749145358651129
NODE_011,NODE_085,14.584094793221462
NODE_011,NODE_086,4.131932378813169
NODE_011,NODE_087,3.6777870538917825
NODE_011,NODE_088,4.42354987575873
NODE_011,NODE_089,6.06302959634701
NODE_011,NODE_090,5.535576152480692
NODE_011,NODE_091,2.9081312310617617
NODE_011,NODE_092,9.900793442877312
NODE_011,NODE_093,4.862935450566292
NODE_011,NODE_094,13.79490777094639
NODE_011,NODE_095,4.735431539960877
NODE_011,NODE_096,3.7527503303753096
NODE_011,NODE_097,13.089197515353664
NODE_011,NODE_098,10.936908483413708
NODE_011,NODE_099,12.860859658487731
NODE_012,NODE_013,6.023345935218089
NODE_012,NODE_014,7.587552099876252
NODE_012,NODE_015,14.030954831837333
NODE_012,NODE_016,6.569014156048751
NODE_012,NODE_017,13.68382184551646
NODE_012,NODE_018,7.672460118582441
NODE_012,NODE_019,4.776980562833456
NODE_012,NODE_020,10.758169795780438
NODE_012,NODE_021,3.307773017895385
NODE_012,NODE_022,4.040920666904891
NODE_012,NODE_023,11.788803849598736
NODE_012,NODE_024,7.834842791044432
NODE_012,NODE_025,5.856431163297303
NODE_012,NODE_026,5.255963870441839
NODE_012,NODE_027,4.0515930701760485
NODE_012,NODE_028,2.164785406542398
NODE_012,NODE_029,6.624823777487841
NODE_012,NODE_030,4.4409206669048915
NODE_012,NODE_031,11.526736140573792
NODE_012,NODE_032,4.065044946388086
NODE_012,NODE_033,12.509535501857284
NODE_012,NODE_034,7.4200708364498835
NODE_012,NODE_035,6.550523467303474
NODE_012,NODE_036,9.386518906264277
NODE_012,NODE_037,4.211066894543578
NODE_012,NODE_038,2.0978008191941395
NODE_012,NODE_039,3.3377824171899952
NODE_012,NODE_040,11.625594129404368
NODE_012,NODE_041,9.43464142855873
NODE_012,NODE_042,3.710093416551748
NODE_012,NODE_043,6.109244282857515
NODE_012,NODE_044,7.867461454253684
NODE_012,NODE_045,7.482514467670529
NODE_012,NODE_046,9.87100680855372
NODE_012,NODE_047,7.7153126967783265
NODE_012,NODE_048,7.50399237638578
NODE_012,NODE_049,9.41554156407134
NODE_012,NODE_050,10.723413642236931
NODE_012,NODE_051,2.8931365438076746
NODE_012,NODE_052,10.141455698372518
NODE_012,NODE_053,6.778564921176909
NODE_012,NODE_054,13.753348344011123
NODE_012,NODE_055,10.504041018024498
NODE_012,NODE_056,10.752922655177393
NODE_012,NODE_057,6.277312800769781
NODE_012,NODE_058,6.732991980098291
NODE_012,NODE_059,10.099064082579433
NODE_012,NODE_060,8.034804696787477
NODE_012,NODE_061,4.6271671151165155
NODE_012,NODE_062,8.377769847349953
NODE_012,NODE_063,8.674953599000071
NODE_012,NODE_064,9.22827058008275
NODE_012,NODE_065,6.160234311993875
NODE_012,NODE_066,11.966517926840265
NODE_012,NODE_067,6.5952622833717935
NODE_012,NODE_068,4.618672765431422
NODE_012,NODE_069,5.83243672280508
NODE_012,NODE_070,6.38703389430408
NODE_012,NODE_071,4.201953905672042
NODE_012,NODE_072,10.953348344011124
NODE_012,NODE_073,6.775620760981331
NODE_012,NODE_074,10.830503475594112
NODE_012,NODE_075,0.4
NODE_012,NODE_076,6.562069680676104
NODE_012,NODE_077,10.669566272854965
NODE_012,NODE_078,10.80357719198838
NODE_012,NODE_079,5.979189012992605
NODE_012,NODE_080,7.281232791629475
NODE_012,NODE_081,9.311652507298438
NODE_012,NODE_082,11.203597619002728
NODE_012,NODE_083,9.094446956861553
NODE_012,NODE_084,8.304911932196216
NODE_012,NODE_085,11.064989112830775
NODE_012,NODE_086,8.276877804893802
NODE_012,NODE_087,5.421519409654961
NODE_012,NODE_088,11.69600999434117
NODE_012,NODE_089,1.265044946388086
NODE_012,NODE_090,5.703604902084065
NODE_012,NODE_091,10.180591349644201
NODE_012,NODE_092,3.2647575618774214
NODE_012,NODE_093,9.550045616121237
NODE_012,NODE_094,7.158871889946499
NODE_012,NODE_095,4.476977692936092
NODE_012,NODE_096,9.4834889818411
NODE_012,NODE_097,10.519103676425871
NODE_012,NODE_098,3.9785649211769094
NODE_012,NODE_099,6.224823777487841
NODE_013,NODE_014,12.918859373359137
NODE_013,NODE_015,8.35900462950836
NODE_013,NODE_016,1.6867038320708392
NODE_013,NODE_017,7.716090334451028
NODE_013,NODE_018,1.7047286075170072
NODE_013,NODE_019,10.108287836316341
NODE_013,NODE_020,4.790438284715005
NODE_013,NODE_021,8.961387972615174
NODE_013,NODE_022,3.582334482630149
NODE_013,NODE_023,6.9102129768099
NODE_013,NODE_024,1.8114968558263431
NODE_013,NODE_025,3.2032329579360024
NODE_013,NODE_026,3.4757474316925143
NODE_013,NODE_027,7.140308784606859
NODE_013,NODE_028,4.215416739359649
NODE_013,NODE_029,11.956131050970725
NODE_013,NODE_030,3.593367333034631
NODE_013,NODE_031,5.559004629508361
NODE_013,NODE_032,7.275176318659156
NODE_013,NODE_033,15.00353392140348
NODE_013,NODE_034,5.503614590722909
NODE_013,NODE_035,12.204138422023265
NODE_013,NODE_036,7.470062660537302
NODE_013,NODE_037,1.8122790406745108
NODE_013,NODE_038,7.751415773913928
NODE_013,NODE_039,2.6855635180280935
NODE_013,NODE_040,15.48312289463802
NODE_013,NODE_041,5.442846524977686
NODE_013,NODE_042,4.361864206904912
NODE_013,NODE_043,1.2750441054446768
NODE_013,NODE_044,4.485079896215747
NODE_013,NODE_045,4.189382996228164
NODE_013,NODE_046,5.647495738604426
NODE_013,NODE_047,13.368927651498117
NODE_013,NODE_048,7.549626556651002
NODE_013,NODE_049,4.533231240093428
NODE_013,NODE_050,6.271392415958927
NODE_013,NODE_051,4.696838569628701
NODE_013,NODE_052,5.942429657755065
NODE_013,NODE_053,12.4321798758967
NODE_013,NODE_054,8.528278483275738
NODE_013,NODE_055,7.121659459986561
NODE_013,NODE_056,4.785191144111961
NODE_013,NODE_057,8.590471230234845
NODE_013,NODE_058,0.7096460448802021
NODE_013,NODE_059,15.210974321652294
NODE_013,NODE_060,10.528803116333673
NODE_013,NODE_061,9.958474388599399
NODE_013,NODE_062,4.385974943768907
NODE_013,NODE_063,14.328568553719862
NODE_013,NODE_064,4.7762493538047455
NODE_013,NODE_065,8.654232731540072
NODE_013,NODE_066,5.998786415774832
NODE_013,NODE_067,11.926569556854677
NODE_013,NODE_068,9.949980038914306
NODE_013,NODE_069,2.8992745793292736
NODE_013,NODE_070,4.277221286598657
NODE_013,NODE_071,3.182334482630149
NODE_013,NODE_072,6.074295706829952
NODE_013,NODE_073,3.482489289538966
NODE_013,NODE_074,13.324501895140308
NODE_013,NODE_075,5.633828783839349
NODE_013,NODE_076,4.4522570729706805
NODE_013,NODE_077,6.44605520290567
NODE_013,NODE_078,6.811782288407334
NODE_013,NODE_079,3.726896287494198
NODE_013,NODE_080,12.61254006511236
NODE_013,NODE_081,8.611891844042518
NODE_013,NODE_082,8.840053349620582
NODE_013,NODE_083,3.12671544579612
NODE_013,NODE_084,5.011780460753849
NODE_013,NODE_085,14.507999373839864
NODE_013,NODE_086,3.3945674809158897
NODE_013,NODE_087,3.311706801949537
NODE_013,NODE_088,5.728278483275737
NODE_013,NODE_089,4.758300988830003
NODE_013,NODE_090,5.636616362963177
NODE_013,NODE_091,4.212859838578769
NODE_013,NODE_092,8.596064835360306
NODE_013,NODE_093,6.167664058083299
NODE_013,NODE_094,12.490179163429383
NODE_013,NODE_095,3.949426187198273
NODE_013,NODE_096,4.601178657863189
NODE_013,NODE_097,13.013102095972066
NODE_013,NODE_098,9.6321798758967
NODE_013,NODE_099,11.556131050970725
NODE_014,NODE_015,20.926468269978383
NODE_014,NODE_016,13.837333112592656
NODE_014,NODE_017,20.579335283657507
NODE_014,NODE_018,14.567973556723489
NODE_014,NODE_019,3.539771928463023
NODE_014,NODE_020,17.653683233921488
NODE_014,NODE_021,4.578349779163883
NODE_014,NODE_022,11.309239623448798
NODE_014,NODE_023,18.684317287739784
NODE_014,NODE_024,14.73035622918548
NODE_014,NODE_025,12.751944601438352
NODE_014,NODE_026,12.524282826985745
NODE_014,NODE_027,11.319912026719955
NODE_014,NODE_028,9.049815996062184
NODE_014,NODE_029,0.9627283223884107
NODE_014,NODE_030,11.709239623448799
NODE_014,NODE_031,18.42224957871484
NODE_014,NODE_032,10.960558384529133
NODE_014,NODE_033,13.068393055853043
NODE_014,NODE_034,14.315584274590933
NODE_014,NODE_035,6.479516422008924
NODE_014,NODE_036,16.282032344405327
NODE_014,NODE_037,11.106580332684626
NODE_014,NODE_038,5.507350603761613
NODE_014,NODE_039,10.233295855331043
NODE_014,NODE_040,11.554587084109817
NODE_014,NODE_041,16.70296038510264
NODE_014,NODE_042,10.978412373095654
NODE_014,NODE_043,13.37756323940142
NODE_014,NODE_044,14.762974892394734
NODE_014,NODE_045,14.750833424214436
NODE_014,NODE_046,17.139325765097627
NODE_014,NODE_047,7.644305651483776
NODE_014,NODE_048,14.399505814526828
NODE_014,NODE_049,16.683860520615244
NODE_014,NODE_050,17.991732598780835
NODE_014,NODE_051,10.103111885915842
NODE_014,NODE_052,17.409774654916426
NODE_014,NODE_053,6.707557875882358
NODE_014,NODE_054,20.648861782152174
NODE_014,NODE_055,17.399554456165546
NODE_014,NODE_056,17.64843609331844
NODE_014,NODE_057,13.172826238910828
NODE_014,NODE_058,13.628505418239339
NODE_014,NODE_059,10.028057037284883
NODE_014,NODE_060,14.710228242603506
NODE_014,NODE_061,3.006969021641901
NODE_014,NODE_062,15.646088803893859
NODE_014,NODE_063,8.603946553705521
NODE_014,NODE_064,16.496589536626654
NODE_014,NODE_065,13.055747750134923
NODE_014,NODE_066,18.862031364981316
NODE_014,NODE_067,1.8330295405382337
NODE_014,NODE_068,2.9688793344448294
NODE_014,NODE_069,13.100755679348985
NODE_014,NODE_070,13.282547332445128
NODE_014,NODE_071,11.470272862215948
NODE_014,NODE_072,17.848861782152174
NODE_014,NODE_073,14.043939717525237
NODE_014,NODE_074,12.114739040034477
NODE_014,NODE_075,7.285030589519787
NODE_014,NODE_076,13.457583118817151
NODE_014,NODE_077,17.937885229398873
NODE_014,NODE_078,18.071896148532286
NODE_014,NODE_079,12.874702451133654
NODE_014,NODE_080,0.4
NODE_014,NODE_081,16.207165945439485
NODE_014,NODE_082,18.099111057143777
NODE_014,NODE_083,15.989960395002601
NODE_014,NODE_084,15.57323088874012
NODE_014,NODE_085,10.993982067536225
NODE_014,NODE_086,15.545196761437706
NODE_014,NODE_087,12.317032847796009
NODE_014,NODE_088,18.591523432482216
NODE_014,NODE_089,8.160558384529134
NODE_014,NODE_090,12.599118340225113
NODE_014,NODE_091,17.07610478778525
NODE_014,NODE_092,4.32279453799883
NODE_014,NODE_093,16.445559054262286
NODE_014,NODE_094,0.8503748726218462
NODE_014,NODE_095,11.74529664948
NODE_014,NODE_096,16.751807938385006
NODE_014,NODE_097,12.225929262965114
NODE_014,NODE_098,3.9075578758823584
NODE_014,NODE_099,1.3627283223884108
NODE_015,NODE_016,8.938894627135928
NODE_015,NODE_017,1.5098726062989047
NODE_015,NODE_018,6.654276021991353
NODE_015,NODE_019,18.115896732935585
NODE_015,NODE_020,4.333576296341067
NODE_015,NODE_021,16.96899686923442
NODE_015,NODE_022,11.41940516427704
NODE_015,NODE_023,2.533224906079847
NODE_015,NODE_024,6.807645252593991
NODE_015,NODE_025,8.232890148322607
