from_node,to_node,distance_km
NODE_007,NODE_036,917.8439689265656
NODE_007,NODE_037,611.6197239303885
NODE_007,NODE_038,263.9872805248346
NODE_007,NODE_039,549.797066837465
NODE_007,NODE_040,709.9522922597921
NODE_007,NODE_041,985.131374052707
NODE_007,NODE_042,596.8580946848247
NODE_007,NODE_043,737.5027123647499
NODE_007,NODE_044,815.9673105229664
NODE_007,NODE_045,841.9163071858733
NODE_007,NODE_046,1019.3997344493562
NODE_007,NODE_047,456.09968677340964
NODE_007,NODE_048,808.4346237517836
NODE_007,NODE_049,938.0405700130668
NODE_007,NODE_050,1075.0521013304633
NODE_007,NODE_051,537.8833621526824
NODE_007,NODE_052,1032.2292709178573
NODE_007,NODE_053,379.7475152333535
NODE_007,NODE_054,1240.7190420265838
NODE_007,NODE_055,965.5799415619088
NODE_007,NODE_056,1025.7684277009726
NODE_007,NODE_057,733.8950958264381
NODE_007,NODE_058,749.1656644602616
NODE_007,NODE_059,618.1915681995475
NODE_007,NODE_060,869.750314148055
NODE_007,NODE_061,122.5207186606257
NODE_007,NODE_062,912.2924695693405
NODE_007,NODE_063,520.8379432089406
NODE_007,NODE_064,968.3961087675575
NODE_007,NODE_065,739.4688606453409
NODE_007,NODE_066,1111.7351279378174
NODE_007,NODE_067,26.521647578705082
NODE_007,NODE_068,108.20595609163306
NODE_007,NODE_069,740.2872806082189
NODE_007,NODE_070,737.5760894327976
NODE_007,NODE_071,621.4070928518792
NODE_007,NODE_072,1001.7785190280664
NODE_007,NODE_073,808.7686657230057
NODE_007,NODE_074,761.3447418430094
NODE_007,NODE_075,375.6552806826951
NODE_007,NODE_076,731.1264347487091
NODE_007,NODE_077,1076.562302550314
NODE_007,NODE_078,1056.3921515644254
NODE_007,NODE_079,702.737406410627
NODE_007,NODE_080,118.04607596855323
NODE_007,NODE_081,921.563261839504
NODE_007,NODE_082,1035.0211550773806
NODE_007,NODE_083,921.0196111488444
NODE_007,NODE_084,900.6001585269386
NODE_007,NODE_085,684.0568097769428
NODE_007,NODE_086,880.1163749910027
NODE_007,NODE_087,669.121074861844
NODE_007,NODE_088,1062.5418683140563
NODE_007,NODE_089,420.8846462300374
NODE_007,NODE_090,694.1728586485729
NODE_007,NODE_091,991.7846865739051
NODE_007,NODE_092,189.68078388728318
NODE_007,NODE_093,930.0994066182566
NODE_007,NODE_094,76.40818167096384
NODE_007,NODE_095,646.2149079481037
NODE_007,NODE_096,940.5187996252453
NODE_007,NODE_097,763.0805722627084
NODE_007,NODE_098,202.39647203970407
NODE_007,NODE_099,72.41864528914493
NODE_008,NODE_009,772.5729437771381
NODE_008,NODE_010,809.3750459967098
NODE_008,NODE_011,978.1535244322902
NODE_008,NODE_012,636.4205683890982
NODE_008,NODE_013,967.720837604091
NODE_008,NODE_014,599.8298827745984
NODE_008,NODE_015,1243.0821569955285
NODE_008,NODE_016,1048.9509041867454
NODE_008,NODE_017,1216.3606568923544
NODE_008,NODE_018,988.7308612140537
NODE_008,NODE_019,603.5877906429907
NODE_008,NODE_020,1196.2604294455805
NODE_008,NODE_021,440.50369903191427
NODE_008,NODE_022,898.0133011306727
NODE_008,NODE_023,1090.505233313181
NODE_008,NODE_024,999.797909198889
NODE_008,NODE_025,850.0297267796035
NODE_008,NODE_026,983.8583946057298
NODE_008,NODE_027,873.1951062107076
NODE_008,NODE_028,763.7024793651727
NODE_008,NODE_029,540.159158000255
NODE_008,NODE_030,908.3378992692576
NODE_008,NODE_031,1207.410844034244
NODE_008,NODE_032,570.9454623124453
NODE_008,NODE_033,202.56631977791534
NODE_008,NODE_034,624.6589544229975
NODE_008,NODE_035,215.9451917205604
NODE_008,NODE_036,659.3077768954702
NODE_008,NODE_037,866.0184674033892
NODE_008,NODE_038,514.7085403981467
NODE_008,NODE_039,828.9322853495055
NODE_008,NODE_040,111.07734821887568
NODE_008,NODE_041,1264.2665925647475
NODE_008,NODE_042,875.9933131968651
NODE_008,NODE_043,1016.6379308767903
NODE_008,NODE_044,895.421956154596
NODE_008,NODE_045,1121.0515256979136
NODE_008,NODE_046,1298.5349529613966
NODE_008,NODE_047,142.77525726750676
NODE_008,NODE_048,504.7947541590455
NODE_008,NODE_049,1187.2370144473807
NODE_008,NODE_050,1354.1873198425037
NODE_008,NODE_051,817.0185806647228
NODE_008,NODE_052,1311.364489429898
NODE_008,NODE_053,236.6262775117723
NODE_008,NODE_054,1278.664091945484
NODE_008,NODE_055,948.6050262934322
NODE_008,NODE_056,1191.5008398505588
NODE_008,NODE_057,433.3231005372138
NODE_008,NODE_058,1003.5644079332623
NODE_008,NODE_059,19.525266014884075
NODE_008,NODE_060,296.82420719397993
NODE_008,NODE_061,580.9702210360375
NODE_008,NODE_062,1191.427688081381
NODE_008,NODE_063,136.93615909842768
NODE_008,NODE_064,1247.531327279598
NODE_008,NODE_065,427.10566069669414
NODE_008,NODE_066,1275.5204386122398
NODE_008,NODE_067,604.9513581647602
NODE_008,NODE_068,575.6111422109504
NODE_008,NODE_069,1019.4224991202593
NODE_008,NODE_070,693.3749444959071
NODE_008,NODE_071,900.5423113639196
NODE_008,NODE_072,1055.4040269666866
NODE_008,NODE_073,1087.9038842350462
NODE_008,NODE_074,162.67720040407167
NODE_008,NODE_075,654.7904991947355
NODE_008,NODE_076,710.8779240952845
NODE_008,NODE_077,1355.6975210623543
NODE_008,NODE_078,1335.5273700764658
NODE_008,NODE_079,762.5534643235388
NODE_008,NODE_080,582.8440615447241
NODE_008,NODE_081,617.9233922467658
NODE_008,NODE_082,776.4849630462852
NODE_008,NODE_083,1086.7520232984307
NODE_008,NODE_084,1179.735377038979
NODE_008,NODE_085,85.39045159260051
NODE_008,NODE_086,1159.251593503043
NODE_008,NODE_087,761.8299590668607
NODE_008,NODE_088,1141.996513945686
NODE_008,NODE_089,700.0198647420779
NODE_008,NODE_090,669.4892619314285
NODE_008,NODE_091,1157.5170987234915
NODE_008,NODE_092,494.9724883443592
NODE_008,NODE_093,961.5391525040121
NODE_008,NODE_094,592.0455426159851
NODE_008,NODE_095,925.3501264601441
NODE_008,NODE_096,1193.8953958627121
NODE_008,NODE_097,164.41427007804495
NODE_008,NODE_098,396.4784720012123
NODE_008,NODE_099,526.4562987517714
NODE_009,NODE_010,44.024202600187266
NODE_009,NODE_011,371.7135528682142
NODE_009,NODE_012,136.15237538803996
NODE_009,NODE_013,328.0001505082763
NODE_009,NODE_014,544.0659351422894
NODE_009,NODE_015,866.8901223268299
NODE_009,NODE_016,287.60894258021005
NODE_009,NODE_017,787.9858724784693
NODE_009,NODE_018,394.69084267421374
NODE_009,NODE_019,412.37224367644603
NODE_009,NODE_020,602.2204109057407
NODE_009,NODE_021,335.4564099093635
NODE_009,NODE_022,132.66245773415028
NODE_009,NODE_023,728.9626742538348
NODE_009,NODE_024,395.85909531480405
NODE_009,NODE_025,381.2914147885371
NODE_009,NODE_026,217.02129771779047
NODE_009,NODE_027,100.62216243356957
NODE_009,NODE_028,147.72898370197797
NODE_009,NODE_029,484.395210367946
NODE_009,NODE_030,142.9870558727351
NODE_009,NODE_031,651.1806268020364
NODE_009,NODE_032,354.63333956666986
NODE_009,NODE_033,897.9493199627991
NODE_009,NODE_034,476.91141695520224
NODE_009,NODE_035,556.6277520565777
NODE_009,NODE_036,588.4633063760605
NODE_009,NODE_037,282.2390613798835
NODE_009,NODE_038,264.9037022148924
NODE_009,NODE_039,220.41640428695987
NODE_009,NODE_040,883.6502919960138
NODE_009,NODE_041,497.52214532790117
NODE_009,NODE_042,109.15621630892578
NODE_009,NODE_043,255.2959692702548
NODE_009,NODE_044,486.5866479724613
NODE_009,NODE_045,355.70068230139117
NODE_009,NODE_046,531.7905057245504
NODE_009,NODE_047,629.7976865096314
NODE_009,NODE_048,567.4389042888638
NODE_009,NODE_049,455.8338269185718
NODE_009,NODE_050,587.4428726056576
NODE_009,NODE_051,89.99626343431393
NODE_009,NODE_052,544.6200421930515
NODE_009,NODE_053,553.4455149695752
NODE_009,NODE_054,864.8128329896992
NODE_009,NODE_055,636.1992790114037
NODE_009,NODE_056,597.460821310719
NODE_009,NODE_057,492.89937636351834
NODE_009,NODE_058,320.1099400922367
NODE_009,NODE_059,791.8895679357693
NODE_009,NODE_060,628.7545946851352
NODE_009,NODE_061,389.75467406949286
NODE_009,NODE_062,424.6832408445347
NODE_009,NODE_063,694.5359429451623
NODE_009,NODE_064,480.7868800427517
NODE_009,NODE_065,498.47314118242105
NODE_009,NODE_066,683.4275215475639
NODE_009,NODE_067,519.9593728438027
NODE_009,NODE_068,385.2317691734646
NODE_009,NODE_069,254.07165572373682
NODE_009,NODE_070,408.1954268822925
NODE_009,NODE_071,139.20034975738412
NODE_009,NODE_072,667.5828994995471
NODE_009,NODE_073,321.1594369981999
NODE_009,NODE_074,783.1492537676163
NODE_009,NODE_075,123.97479460469903
NODE_009,NODE_076,401.745772198204
NODE_009,NODE_077,588.9530738255081
NODE_009,NODE_078,568.7829228396196
NODE_009,NODE_079,373.3567438601219
NODE_009,NODE_080,527.0801139124151
NODE_009,NODE_081,656.4671859211048
NODE_009,NODE_082,705.6404925268755
NODE_009,NODE_083,492.71200475859087
NODE_009,NODE_084,412.99092980213277
NODE_009,NODE_085,841.432496355513
NODE_009,NODE_086,397.9096318965076
NODE_009,NODE_087,339.7404123113389
NODE_009,NODE_088,659.7296728295911
NODE_009,NODE_089,179.88892676711754
NODE_009,NODE_090,453.17713918565295
NODE_009,NODE_091,563.4770801836515
NODE_009,NODE_092,303.7569413778145
NODE_009,NODE_093,600.7187440677515
NODE_009,NODE_094,536.2815949836761
NODE_009,NODE_095,159.99928306362165
NODE_009,NODE_096,458.3120565307503
NODE_009,NODE_097,761.1645318010702
NODE_009,NODE_098,376.09447177592585
NODE_009,NODE_099,470.6923511194624
NODE_010,NODE_011,327.68935026802694
NODE_010,NODE_012,172.95447760761166
NODE_010,NODE_013,283.9759479080891
NODE_010,NODE_014,580.8680373618611
NODE_010,NODE_015,822.8659197266425
NODE_010,NODE_016,243.58473998002285
NODE_010,NODE_017,743.9616698782819
NODE_010,NODE_018,350.6666400740265
NODE_010,NODE_019,449.1743458960177
NODE_010,NODE_020,558.1962083055533
NODE_010,NODE_021,372.2585121289352
NODE_010,NODE_022,88.63825513396301
NODE_010,NODE_023,684.9384716536475
NODE_010,NODE_024,351.8348927146168
NODE_010,NODE_025,366.87938692560385
NODE_010,NODE_026,174.4833486090199
NODE_010,NODE_027,144.64636503375684
NODE_010,NODE_028,133.31695583904474
NODE_010,NODE_029,521.1973125875177
NODE_010,NODE_030,98.96285327254785
NODE_010,NODE_031,607.156424201849
NODE_010,NODE_032,391.4499447799726
NODE_010,NODE_033,934.7659251761017
NODE_010,NODE_034,462.4993890922689
NODE_010,NODE_035,593.4298542761496
NODE_010,NODE_036,574.0512785131273
NODE_010,NODE_037,267.8270335169502
NODE_010,NODE_038,301.7058044344641
NODE_010,NODE_039,206.00437642402665
NODE_010,NODE_040,920.4523942155857
NODE_010,NODE_041,454.89154656803765
NODE_010,NODE_042,66.61826720015523
NODE_010,NODE_043,211.27176667006756
NODE_010,NODE_044,472.17462010952806
NODE_010,NODE_045,311.6764797012039
NODE_010,NODE_046,489.15990696468685
NODE_010,NODE_047,666.5997887292033
NODE_010,NODE_048,590.9781334366346
NODE_010,NODE_049,411.8096243183846
NODE_010,NODE_050,544.8122738457942
NODE_010,NODE_051,75.58423557138069
NODE_010,NODE_052,501.98944343318806
NODE_010,NODE_053,590.247617189147
NODE_010,NODE_054,820.7886303895118
NODE_010,NODE_055,621.7872511484704
NODE_010,NODE_056,553.4366187105317
NODE_010,NODE_057,529.7159815768212
NODE_010,NODE_058,276.0857374920494
NODE_010,NODE_059,828.6916701553412
NODE_010,NODE_060,665.571199898438
NODE_010,NODE_061,426.5567762890646
NODE_010,NODE_062,382.05264208467116
NODE_010,NODE_063,731.3380451647342
NODE_010,NODE_064,438.1562812828882
NODE_010,NODE_065,535.2897463957238
NODE_010,NODE_066,639.4033189473765
NODE_010,NODE_067,556.7614750633744
NODE_010,NODE_068,422.03387139303635
NODE_010,NODE_069,210.04745312354956
NODE_010,NODE_070,393.7833990193592
NODE_010,NODE_071,95.17614715719687
NODE_010,NODE_072,623.5586968993598
NODE_010,NODE_073,278.5288382383364
NODE_010,NODE_074,819.9658589809189
NODE_010,NODE_075,160.7913998180017
NODE_010,NODE_076,387.33374433527075
NODE_010,NODE_077,546.3224750656445
NODE_010,NODE_078,526.152324079756
NODE_010,NODE_079,358.94471599718867
NODE_010,NODE_080,563.8822161319868
NODE_010,NODE_081,642.0551580581715
NODE_010,NODE_082,691.2284646639423
NODE_010,NODE_083,448.68780215840354
NODE_010,NODE_084,370.36033104226925
NODE_010,NODE_085,878.2491015688157
NODE_010,NODE_086,353.8854292963204
NODE_010,NODE_087,325.32838444840564
NODE_010,NODE_088,615.7054702294038
NODE_010,NODE_089,216.70553198042023
NODE_010,NODE_090,457.49943199634805
NODE_010,NODE_091,519.4528775834642
NODE_010,NODE_092,340.5590435973862
NODE_010,NODE_093,586.3067162048183
NODE_010,NODE_094,573.0836972032478
NODE_010,NODE_095,115.97508046343438
NODE_010,NODE_096,414.2878539305631
NODE_010,NODE_097,797.981137014373
NODE_010,NODE_098,412.89657399549765
NODE_010,NODE_099,507.49445333903407
NODE_011,NODE_012,449.7410983107693
NODE_011,NODE_013,93.70435405673665
NODE_011,NODE_014,857.6546580650187
NODE_011,NODE_015,495.1765694586156
NODE_011,NODE_016,148.35229341384226
NODE_011,NODE_017,416.272319610255
NODE_011,NODE_018,22.97728980599955
NODE_011,NODE_019,725.9609665991753
NODE_011,NODE_020,230.5068580375264
NODE_011,NODE_021,649.0451328320928
NODE_011,NODE_022,248.81572111709485
NODE_011,NODE_023,357.2491213856207
NODE_011,NODE_024,27.469389444780802
NODE_011,NODE_025,128.12379765268676
NODE_011,NODE_026,266.58962472555805
NODE_011,NODE_027,464.50692582160775
NODE_011,NODE_028,340.5162422503763
NODE_011,NODE_029,797.9839332906753
NODE_011,NODE_030,254.25084545783022
NODE_011,NODE_031,279.46707393382206
NODE_011,NODE_032,458.4994566765747
NODE_011,NODE_033,950.5240425159741
NODE_011,NODE_034,353.4945700092929
NODE_011,NODE_035,870.2164749793071
NODE_011,NODE_036,465.0464594301512
NODE_011,NODE_037,195.40672425743838
NODE_011,NODE_038,578.4924251376217
NODE_011,NODE_039,257.229381350362
NODE_011,NODE_040,968.2134260762911
NODE_011,NODE_041,365.6935750868793
NODE_011,NODE_042,303.4816739501045
NODE_011,NODE_043,116.4175835979594
NODE_011,NODE_044,202.71716296800062
NODE_011,NODE_045,286.6518826378827
NODE_011,NODE_046,372.82293666801974
NODE_011,NODE_047,943.3864094323608
NODE_011,NODE_048,481.9733143536586
NODE_011,NODE_049,221.4834430393266
NODE_011,NODE_050,428.36326676834835
NODE_011,NODE_051,316.0369338100269
NODE_011,NODE_052,393.1583780052723
NODE_011,NODE_053,867.0342378923046
NODE_011,NODE_054,493.09928012148487
NODE_011,NODE_055,352.3297940069431
NODE_011,NODE_056,225.74726844250472
NODE_011,NODE_057,546.1059436706893
NODE_011,NODE_058,63.02077854495838
NODE_011,NODE_059,958.6282584174062
NODE_011,NODE_060,681.3293172383103
NODE_011,NODE_061,703.3433969922222
NODE_011,NODE_062,323.89127427683036
NODE_011,NODE_063,1008.1246658678917
NODE_011,NODE_064,321.70727420544245
NODE_011,NODE_065,551.0478637355961
NODE_011,NODE_066,311.71396867934965
NODE_011,NODE_067,833.548095766532
NODE_011,NODE_068,698.8204920961939
NODE_011,NODE_069,226.31390998321973
NODE_011,NODE_070,284.77857993638315
NODE_011,NODE_071,232.5132031108301
NODE_011,NODE_072,295.8693466313329
NODE_011,NODE_073,250.09173946809256
NODE_011,NODE_074,835.7239763207913
NODE_011,NODE_075,442.0559341202082
NODE_011,NODE_076,292.4702153593758
NODE_011,NODE_077,429.9855047689775
NODE_011,NODE_078,447.38591045964944
NODE_011,NODE_079,215.60006010875145
NODE_011,NODE_080,840.6688368351444
NODE_011,NODE_081,533.0503389751955
NODE_011,NODE_082,501.9034485210177
NODE_011,NODE_083,120.99845189037664
NODE_011,NODE_084,341.9232322720254
NODE_011,NODE_085,894.0072189086881
NODE_011,NODE_086,258.6529827301398
NODE_011,NODE_087,236.57037201814757
NODE_011,NODE_088,288.0161199613768
NODE_011,NODE_089,386.14180195778965
NODE_011,NODE_090,362.6359030204531
NODE_011,NODE_091,191.76352731543733
NODE_011,NODE_092,617.3456643005438
NODE_011,NODE_093,316.8492590632908
NODE_011,NODE_094,849.8703179064054
NODE_011,NODE_095,272.931548709199
NODE_011,NODE_096,228.1418244546581
NODE_011,NODE_097,813.7392543542453
NODE_011,NODE_098,689.6831946986553
NODE_011,NODE_099,784.2810740421917
NODE_012,NODE_013,356.03674425403267
NODE_012,NODE_014,407.91355975424943
NODE_012,NODE_015,854.3570612327153
NODE_012,NODE_016,412.53033579764735
NODE_012,NODE_017,827.6355611295412
NODE_012,NODE_018,466.19782120086677
NODE_012,NODE_019,276.2198682884061
NODE_012,NODE_020,673.2426674189365
NODE_012,NODE_021,199.30403452132356
NODE_012,NODE_022,261.59273274157465
NODE_012,NODE_023,701.7801375503677
NODE_012,NODE_024,466.37294868327194
NODE_012,NODE_025,353.38672746198455
NODE_012,NODE_026,347.4378262166316
NODE_012,NODE_027,236.77453782160953
NODE_012,NODE_028,127.2819109760745
NODE_012,NODE_029,348.24283497990604
NODE_012,NODE_030,271.91733088015945
NODE_012,NODE_031,722.2028833152322
NODE_012,NODE_032,238.34370915253203
NODE_012,NODE_033,781.6596895486612
NODE_012,NODE_034,449.00672962864957
NODE_012,NODE_035,420.4753766685379
NODE_012,NODE_036,560.5586190495078
NODE_012,NODE_037,254.3343740533309
NODE_012,NODE_038,128.75132682685242
NODE_012,NODE_039,192.51171696040728
NODE_012,NODE_040,747.4979166079739
NODE_012,NODE_041,627.8460241756493
NODE_012,NODE_042,239.5727448077669
NODE_012,NODE_043,380.21736248769207
NODE_012,NODE_044,458.68196064590876
NODE_012,NODE_045,484.63095730881554
NODE_012,NODE_046,662.1143845722985
NODE_012,NODE_047,493.6453111215915
NODE_012,NODE_048,451.14927387472596
NODE_012,NODE_049,580.755220136009
NODE_012,NODE_050,717.7667514534057
NODE_012,NODE_051,180.5980122756246
NODE_012,NODE_052,674.9439210407996
NODE_012,NODE_053,417.29313958153534
NODE_012,NODE_054,883.4336921495262
NODE_012,NODE_055,608.2945916848512
NODE_012,NODE_056,668.4830778239149
NODE_012,NODE_057,376.6097459493805
NODE_012,NODE_058,391.88031458320387
NODE_012,NODE_059,655.7371925477294
NODE_012,NODE_060,512.4649642709974
NODE_012,NODE_061,253.6022986814529
NODE_012,NODE_062,555.0071196922828
NODE_012,NODE_063,558.3835675571225
NODE_012,NODE_064,611.1107588904998
NODE_012,NODE_065,382.1835107682832
NODE_012,NODE_066,754.4497780607597
NODE_012,NODE_067,383.8069974557628
NODE_012,NODE_068,249.07939378542468
NODE_012,NODE_069,383.0019307311612
NODE_012,NODE_070,380.29073955573983
NODE_012,NODE_071,264.12174297482136
NODE_012,NODE_072,644.4931691510088
NODE_012,NODE_073,451.483315845948
NODE_012,NODE_074,666.8596233534784
NODE_012,NODE_075,18.415114888296834
NODE_012,NODE_076,373.8410848716514
NODE_012,NODE_077,719.2769526732562
NODE_012,NODE_078,699.1068016873677
NODE_012,NODE_079,345.4520565335693
NODE_012,NODE_080,390.9277385243752
NODE_012,NODE_081,564.2779119624463
NODE_012,NODE_082,677.7358052003228
NODE_012,NODE_083,563.7342612717867
NODE_012,NODE_084,543.3148086498809
NODE_012,NODE_085,721.6024341251248
NODE_012,NODE_086,522.8310251139449
NODE_012,NODE_087,311.8357249847863
NODE_012,NODE_088,705.2565184369987
NODE_012,NODE_089,63.59929635297967
NODE_012,NODE_090,336.8875087715151
NODE_012,NODE_091,634.4993366968474
NODE_012,NODE_092,167.60456598977456
NODE_012,NODE_093,572.8140567411989
NODE_012,NODE_094,400.1292195956362
NODE_012,NODE_095,288.929558071046
NODE_012,NODE_096,583.2334497481875
NODE_012,NODE_097,644.8749013869324
NODE_012,NODE_098,239.94209638788595
NODE_012,NODE_099,334.53997573142243
NODE_013,NODE_014,763.9503040082822
NODE_013,NODE_015,581.8756345859931
NODE_013,NODE_016,101.68814508696072
NODE_013,NODE_017,502.9713847376325
NODE_013,NODE_018,116.28005087645988
NODE_013,NODE_019,632.2566125424387
NODE_013,NODE_020,317.2059231649039
NODE_013,NODE_021,555.3407787753562
NODE_013,NODE_022,205.10231875715698
NODE_013,NODE_023,443.9481865129982
NODE_013,NODE_024,110.3362044292393
NODE_013,NODE_025,200.75472360935538
NODE_013,NODE_026,222.8762223656202
NODE_013,NODE_027,420.7935234616699
NODE_013,NODE_028,246.81188819363965
NODE_013,NODE_029,704.2795792339388
NODE_013,NODE_030,210.53744309789232
NODE_013,NODE_031,366.16613906119954
NODE_013,NODE_032,433.9254797412942
NODE_013,NODE_033,940.0913556877747
NODE_013,NODE_034,343.0618831810935
NODE_013,NODE_035,776.5121209225704
NODE_013,NODE_036,454.6137726019518
NODE_013,NODE_037,101.70237020070175
NODE_013,NODE_038,484.78807108088506
NODE_013,NODE_039,163.52502729362536
NODE_013,NODE_040,957.7807392480917
NODE_013,NODE_041,345.70035990289983
NODE_013,NODE_042,259.76827159016665
NODE_013,NODE_043,72.70418123802153
NODE_013,NODE_044,296.4215170247372
NODE_013,NODE_045,239.98773431100113
NODE_013,NODE_046,352.82972148404025
NODE_013,NODE_047,849.682055375624
NODE_013,NODE_048,471.54062752545923
NODE_013,NODE_049,269.91302942532246
NODE_013,NODE_050,408.37005158436887
NODE_013,NODE_051,272.323531450089
NODE_013,NODE_052,373.1651628212928
NODE_013,NODE_053,773.3298838355679
NODE_013,NODE_054,579.7983452488623
NODE_013,NODE_055,446.03414806367965
NODE_013,NODE_056,312.4463335698822
NODE_013,NODE_057,535.6732568424899
NODE_013,NODE_058,35.84357032917121
NODE_013,NODE_059,948.1955715892068
NODE_013,NODE_060,670.8966304101109
NODE_013,NODE_061,609.6390429354856
NODE_013,NODE_062,277.22712594994886
NODE_013,NODE_063,914.420311811155
NODE_013,NODE_064,301.71405902146296
NODE_013,NODE_065,540.6151769073967
NODE_013,NODE_066,398.4130338067271
NODE_013,NODE_067,739.8437417097955
NODE_013,NODE_068,605.1161380394574
NODE_013,NODE_069,182.60050762328189
NODE_013,NODE_070,274.34589310818376
NODE_013,NODE_071,188.79980075089222
NODE_013,NODE_072,382.56841175871045
NODE_013,NODE_073,203.427591141211
NODE_013,NODE_074,825.2912894925919
NODE_013,NODE_075,348.3515800634715
NODE_013,NODE_076,267.8962384240953
NODE_013,NODE_077,409.992289584998
NODE_013,NODE_078,427.39269527566995
NODE_013,NODE_079,216.36824054253128
NODE_013,NODE_080,746.9644827784078
NODE_013,NODE_081,522.6176521469961
NODE_013,NODE_082,571.7909587527668
NODE_013,NODE_083,207.69751701775414
NODE_013,NODE_084,295.25908394514386
NODE_013,NODE_085,883.5745320804887
NODE_013,NODE_086,211.9888344032583
NODE_013,NODE_087,205.8908785372302
NODE_013,NODE_088,374.71518508875425
NODE_013,NODE_089,292.43744790105296
NODE_013,NODE_090,338.0619260851726
NODE_013,NODE_091,278.4625924428148
NODE_013,NODE_092,523.6413102438072
NODE_013,NODE_093,410.55361312002736
NODE_013,NODE_094,756.1659638496689
NODE_013,NODE_095,229.21814634926108
NODE_013,NODE_096,272.39125903750096
NODE_013,NODE_097,803.3065675260459
NODE_013,NODE_098,595.9788406419185
NODE_013,NODE_099,690.5767199854552
NODE_014,NODE_015,1262.2706209869646
NODE_014,NODE_016,820.4438955518968
NODE_014,NODE_017,1235.5491208837905
NODE_014,NODE_018,874.1113809551161
NODE_014,NODE_019,206.07092331648886
NODE_014,NODE_020,1081.156227173186
NODE_014,NODE_021,247.37663780408806
NODE_014,NODE_022,669.506292495824
NODE_014,NODE_023,1109.693697304617
NODE_014,NODE_024,874.2865084375213
NODE_014,NODE_025,761.3002872162339
NODE_014,NODE_026,755.3513859708811
NODE_014,NODE_027,644.6880975758589
NODE_014,NODE_028,535.1954707303239
NODE_014,NODE_029,64.23355077163916
NODE_014,NODE_030,679.8308906344089
NODE_014,NODE_031,1130.1164430694816
NODE_014,NODE_032,646.2572689067814
NODE_014,NODE_033,802.1875606962609
NODE_014,NODE_034,856.920289382899
NODE_014,NODE_035,383.88469105403806
NODE_014,NODE_036,968.4721788037573
NODE_014,NODE_037,662.2479338075802
NODE_014,NODE_038,314.6154904020263
NODE_014,NODE_039,600.4252767146567
NODE_014,NODE_040,710.9072309934742
NODE_014,NODE_041,1035.7595839298988
NODE_014,NODE_042,647.4863045620164
NODE_014,NODE_043,788.1309222419416
NODE_014,NODE_044,866.5955204001581
NODE_014,NODE_045,892.544517063065
NODE_014,NODE_046,1070.0279443265479
NODE_014,NODE_047,457.0546255070917
NODE_014,NODE_048,859.0628336289753
NODE_014,NODE_049,988.6687798902585
NODE_014,NODE_050,1125.680311207655
NODE_014,NODE_051,588.5115720298741
NODE_014,NODE_052,1082.8574807950492
NODE_014,NODE_053,380.7024539670356
NODE_014,NODE_054,1291.3472519037753
NODE_014,NODE_055,1016.2081514391004
NODE_014,NODE_056,1076.3966375781642
NODE_014,NODE_057,784.5233057036298
NODE_014,NODE_058,799.7938743374533
NODE_014,NODE_059,619.1465069332296
NODE_014,NODE_060,896.4454481123255
NODE_014,NODE_061,170.66671932534496
NODE_014,NODE_062,962.9206794465322
NODE_014,NODE_063,521.7928819426227
NODE_014,NODE_064,1019.0243186447492
NODE_014,NODE_065,790.0970705225326
NODE_014,NODE_066,1162.3633378150091
NODE_014,NODE_067,101.66887510649312
NODE_014,NODE_068,158.83416596882475
NODE_014,NODE_069,790.9154904854106
NODE_014,NODE_070,788.2042993099893
NODE_014,NODE_071,672.0353027290708
NODE_014,NODE_072,1052.406728905258
NODE_014,NODE_073,859.3968756001974
NODE_014,NODE_074,762.2996805766916
NODE_014,NODE_075,426.2834905598868
NODE_014,NODE_076,781.7546446259008
NODE_014,NODE_077,1127.1905124275056
NODE_014,NODE_078,1107.020361441617
NODE_014,NODE_079,753.3656162878187
NODE_014,NODE_080,26.63910008561366
NODE_014,NODE_081,972.1914717166957
NODE_014,NODE_082,1085.6493649545723
NODE_014,NODE_083,971.6478210260361
NODE_014,NODE_084,951.2283684041303
NODE_014,NODE_085,685.011748510625
NODE_014,NODE_086,930.7445848681944
NODE_014,NODE_087,719.7492847390357
NODE_014,NODE_088,1113.170078191248
NODE_014,NODE_089,471.5128561072291
NODE_014,NODE_090,744.8010685257645
NODE_014,NODE_091,1042.412896451097
NODE_014,NODE_092,240.30899376447488
NODE_014,NODE_093,980.7276164954483
NODE_014,NODE_094,44.33302994570357
NODE_014,NODE_095,696.8431178252954
NODE_014,NODE_096,991.147009502437
NODE_014,NODE_097,764.0355109963905
NODE_014,NODE_098,203.35141077338614
NODE_014,NODE_099,73.373584022827
NODE_015,NODE_016,597.7184823504717
NODE_015,NODE_017,83.90371333974218
NODE_015,NODE_018,472.19927965261604
NODE_015,NODE_019,1130.5769295211212
NODE_015,NODE_020,301.0743992316944
NODE_015,NODE_021,1053.6610957540388
NODE_015,NODE_022,743.9922905757105
NODE_015,NODE_023,152.57692368234754
NODE_015,NODE_024,471.5394301567537
NODE_015,NODE_025,500.9703337707307
NODE_015,NODE_026,685.4972308192687
NODE_015,NODE_027,954.3875640996366
NODE_015,NODE_028,745.1322051723222
NODE_015,NODE_029,1202.5998962126214
NODE_015,NODE_030,749.4274149164459
NODE_015,NODE_031,215.7094955247935
NODE_015,NODE_032,771.442988985687
NODE_015,NODE_033,1215.4526750792124
